document_id,file_name,document_type,scenario_type,language,source_system,responsible_owner,owner_email,data_source,file_created_date,last_modified_date,dataset_created_at,file_size_mb,full_text,contains_personal_data,PERSON_yes_no,EMAIL_ADDRESS_yes_no,PHONE_NUMBER_yes_no,LOCATION_yes_no,IBAN_CODE_yes_no,CREDIT_CARD_yes_no,PASSPORT_yes_no,NRP_yes_no,DATE_TIME_yes_no,IP_ADDRESS_yes_no,URL_yes_no,MEDICAL_LICENSE_yes_no,personal_data_categories,primary_pii_type,category_count,pii_count,difficulty,edge_case,challenge_category,retention_period_exceeded_3y,recommended_split,synthetic,synthetic_generator,generation_prompt_version,human_reviewed,review_status,review_notes,dataset_version,labeling_notes,entities,per_type_conf,detected_categories,strong_pii_categories,potential_pii_categories,detected_pii,detected_any_pii,has_person_hint,route,routing_reason,needs_llm_review,run_id,strategy,provider,model_family,model_name,prompt_version,prediction_source,predicted_pii,_ground_truth_bool,_prediction_bool,error_type,is_correct,evaluated_ground_truth_col,evaluated_prediction_col
SYN-MEETING_NOTES-0176,synthetic_meeting_notes_0176.txt,meeting_notes,meeting_notes,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Meeting Notes

Title: Project Kickoff Meeting Notes
Date: 2024-04-06
Location: 990 Lopez Plains, West Steven, KY 56740
Participants: Project Team
Contact: Central Contact Point
Agenda: 1. Introductions
2. Project Overview
3. Timeline Discussion
4. Roles and Responsibilities
5. Next Steps
Discussion: We kicked things off with quick introductions. Everyone shared their roles briefly. The project overview was well-received, and we discussed the key objectives. A focus was placed on the timeline, with milestones highlighted. We also talked about potential challenges and how to address them. Everyone agreed on the importance of clear roles to avoid overlaps.
Decisions: The team decided to stick to a bi-weekly check-in schedule. We agreed that all updates should be sent to the Central Contact Point for tracking. The first milestone review is set for 2024-04-20.
Action Items: 1. Each participant will send their project outline by 2024-04-10.
2. Schedule the next meeting for 2024-04-20 at 990 Lopez Plains, West Steven, KY 56740.
3. Confirm the project management tool to use by 2024-04-08.",yes,no,no,no,yes,no,no,no,no,yes,no,no,no,LOCATION; DATE_TIME,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2024-04-06', 'confidence': 0.95, 'source': 'presidio', 'start': 58, 'end': 68}, {'type': 'PERSON', 'value': 'Lopez Plains', 'confidence': 0.85, 'source': 'presidio', 'start': 83, 'end': 95}, {'type': 'LOCATION', 'value': 'West Steven', 'confidence': 0.85, 'source': 'presidio', 'start': 97, 'end': 108}, {'type': 'DATE_TIME', 'value': '2024-04-20', 'confidence': 0.85, 'source': 'presidio', 'start': 856, 'end': 866}, {'type': 'DATE_TIME', 'value': '2024-04-10', 'confidence': 0.85, 'source': 'presidio', 'start': 937, 'end': 947}, {'type': 'DATE_TIME', 'value': '2024-04-20', 'confidence': 0.85, 'source': 'presidio', 'start': 982, 'end': 992}, {'type': 'PERSON', 'value': 'Lopez Plains', 'confidence': 0.85, 'source': 'presidio', 'start': 1000, 'end': 1012}, {'type': 'LOCATION', 'value': 'West Steven', 'confidence': 0.85, 'source': 'presidio', 'start': 1014, 'end': 1025}, {'type': 'DATE_TIME', 'value': '56740', 'confidence': 0.85, 'source': 'presidio', 'start': 1030, 'end': 1035}, {'type': 'DATE_TIME', 'value': '2024-04-08', 'confidence': 0.85, 'source': 'presidio', 'start': 1086, 'end': 1096}]","{'DATE_TIME': 0.95, 'PERSON': 0.85, 'LOCATION': 0.85}","['DATE_TIME', 'LOCATION', 'PERSON']",[],"['DATE_TIME', 'PERSON', 'LOCATION']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-MEETING_NOTES-0184,synthetic_meeting_notes_0184.txt,meeting_notes,meeting_notes,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Besprechungsnotizen

Titel: Besprechung zur IT-Infrastruktur
Datum: 2025-03-06
Ort: IT-Abteilung
Teilnehmer: Erkan Eberhardt B.Eng.
Kontakt: Serviceteam
Agenda: 2023-11-22
Diskussion: Wir haben die aktuelle IT-Infrastruktur durchgegangen.
- Server-Upgrades benötigt.
- Netzwerksicherheit prüfen.
- Software-Updates anstehen.
- Feedback zu bestehenden Tools sammeln.
Entscheidungen: Wir haben entschieden, die Server-Upgrades bis Ende des Jahres abzuschließen. Netzwerksicherheit hat Priorität und wird nächste Woche verfolgt.
Aufgaben: Erkan Eberhardt B.Eng. wird das Team bezüglich der Server-Upgrades koordinieren. Das Serviceteam soll eine Umfrage zu den bestehenden Tools vorbereiten.",yes,yes,no,no,no,no,no,no,no,yes,no,no,no,PERSON; DATE_TIME,MULTIPLE,2,2,easy,no,none,no,validation,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Erkan Eberhardt', 'confidence': 0.85, 'source': 'presidio', 'start': 109, 'end': 124}, {'type': 'PERSON', 'value': 'Erkan Eberhardt', 'confidence': 0.85, 'source': 'presidio', 'start': 536, 'end': 551}, {'type': 'DATE_TIME', 'value': '2025-03-06', 'confidence': 0.6, 'source': 'presidio', 'start': 68, 'end': 78}, {'type': 'DATE_TIME', 'value': '2023-11-22', 'confidence': 0.6, 'source': 'presidio', 'start': 161, 'end': 171}]","{'PERSON': 0.85, 'DATE_TIME': 0.6}","['DATE_TIME', 'PERSON']",[],"['PERSON', 'DATE_TIME']",False,True,False,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-MEETING_NOTES-0195,synthetic_meeting_notes_0195.txt,meeting_notes,meeting_notes,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Besprechungsnotizen

Titel: Entscheidungen zum Projektzeitplan
Datum: 2024-12-06
Ort: Hauptstandort
Teilnehmer: Projektteam
Kontakt: Zentrale Kontaktstelle
Agenda: Besprechung über den Fortschritt und die nächsten Schritte im Projekt.
Diskussion: Concetta Davids MBA.
Entscheidungen: Der Projektzeitplan wurde um zwei Wochen verlängert, um zusätzliche Ressourcen einzuplanen. Concetta Davids MBA. wird die Koordination der neuen Ressourcen übernehmen.
Aufgaben: 1. Concetta Davids MBA. wird ein aktualisiertes Zeitplan-Dokument bis zum 10. Dezember 2024 erstellen. 2. Alle Teammitglieder sind aufgefordert, ihre Fortschritte bis zum nächsten Meeting zu berichten.",yes,yes,no,no,no,no,no,no,no,no,no,no,no,PERSON,PERSON,1,1,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Concetta Davids', 'confidence': 0.85, 'source': 'presidio', 'start': 247, 'end': 262}, {'type': 'PERSON', 'value': 'Concetta Davids', 'confidence': 0.85, 'source': 'presidio', 'start': 376, 'end': 391}, {'type': 'PERSON', 'value': 'Concetta Davids', 'confidence': 0.85, 'source': 'presidio', 'start': 465, 'end': 480}, {'type': 'DATE_TIME', 'value': '2024-12-06', 'confidence': 0.6, 'source': 'presidio', 'start': 70, 'end': 80}]","{'PERSON': 0.85, 'DATE_TIME': 0.6}","['DATE_TIME', 'PERSON']",[],"['PERSON', 'DATE_TIME']",False,True,False,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-MEETING_NOTES-0196,synthetic_meeting_notes_0196.txt,meeting_notes,meeting_notes,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Meeting Notes

Title: Minutes of the Working Group Meeting
Date: 2024-10-11
Location: 47211 Ortiz Expressway Suite 316, West Michael, NJ 45158
Participants: Working Group
Contact: Service Team
Agenda: 1. Review of previous meeting minutes
2. Discussion on project timelines
3. Allocation of resources
4. Updates on team responsibilities
5. Open floor for concerns and suggestions
6. Summary of action items
Discussion: The meeting commenced at 10:00 AM on 2024-10-11 at 47211 Ortiz Expressway Suite 316, West Michael, NJ 45158. Participants discussed the minutes from the previous meeting and confirmed their accuracy. The group then reviewed the current project timelines, noting several areas where adjustments might be necessary due to unforeseen delays. It was emphasized that resource allocation is critical at this stage, and a detailed assessment of team responsibilities was conducted. Members raised various concerns, including potential obstacles in meeting deadlines and the need for additional support in specific areas. The discussion was productive and allowed for a comprehensive exchange of ideas and strategies.
Decisions: The Working Group decided to extend the project timeline by two weeks to accommodate the necessary adjustments. It was unanimously agreed that additional resources will be allocated to high-priority tasks. Furthermore, team members will provide weekly updates to ensure accountability and transparency regarding their responsibilities.
Action Items: 1. Update the project timeline and circulate to all members by 2024-10-14.
2. Assess resource requirements and submit a proposal for additional support by 2024-10-16.
3. Schedule weekly check-in meetings starting 2024-10-18 to monitor progress.",yes,no,no,no,yes,no,no,no,no,yes,no,no,no,LOCATION; DATE_TIME,MULTIPLE,2,2,easy,no,none,no,validation,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2024-10-11', 'confidence': 0.95, 'source': 'presidio', 'start': 65, 'end': 75}, {'type': 'LOCATION', 'value': 'West Michael', 'confidence': 0.85, 'source': 'presidio', 'start': 120, 'end': 132}, {'type': 'DATE_TIME', 'value': '10:00 AM', 'confidence': 0.85, 'source': 'presidio', 'start': 444, 'end': 452}, {'type': 'DATE_TIME', 'value': '2024-10-11', 'confidence': 0.85, 'source': 'presidio', 'start': 456, 'end': 466}, {'type': 'LOCATION', 'value': 'West Michael', 'confidence': 0.85, 'source': 'presidio', 'start': 504, 'end': 516}]","{'DATE_TIME': 0.95, 'LOCATION': 0.85}","['DATE_TIME', 'LOCATION']",[],[],False,False,False,local_non_pii,no_meaningful_signal,False,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-MEETING_NOTES-0198,synthetic_meeting_notes_0198.txt,meeting_notes,meeting_notes,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Besprechungsnotizen

Titel: Protokoll der Sitzung zur Projektfortschrittserörterung
Datum: 2026-09-15
Ort: Lagerbereich
Teilnehmer: Projektteam
Kontakt: Prof. Mijo Ullrich B.A.
Agenda: 1. Begrüßung und Feststellung der Beschlussfähigkeit
2. Aktueller Stand des Projekts
3. Herausforderungen und Lösungen
4. Nächste Schritte und Verantwortlichkeiten
5. Sonstiges
Diskussion: Die Sitzung wurde von Prof. Mijo Ullrich B.A. eröffnet, der die Teilnehmer begrüßte und die Beschlussfähigkeit feststellte. Im Anschluss wurde der aktuelle Stand des Projekts erörtert, wobei die Teammitglieder ihre Fortschritte präsentierten. Es wurden verschiedene Herausforderungen identifiziert, darunter Verzögerungen bei der Materialbeschaffung. Vorschläge zur Lösung dieser Probleme wurden intensiv diskutiert. Zudem wurden die nächsten Schritte festgelegt, um den Zeitplan einzuhalten.
Entscheidungen: Es wurde beschlossen, die Materialbeschaffung durch die Zusammenarbeit mit einem neuen Lieferanten zu optimieren. Des Weiteren wurde festgelegt, dass wöchentliche Teammeetings stattfinden werden, um den Fortschritt kontinuierlich zu überwachen.
Aufgaben: 1. Prof. Mijo Ullrich B.A. wird die Kontaktaufnahme mit dem neuen Lieferanten initiieren.
2. Das Projektteam wird wöchentliche Meetings planen und die Agenda jeweils im Voraus festlegen.
3. Jeder Teammitglied wird bis zur nächsten Sitzung einen Bericht über den aktuellen Status der eigenen Aufgaben vorbereiten.",yes,yes,no,no,no,no,no,no,no,no,no,no,no,PERSON,PERSON,1,1,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Mijo Ullrich', 'confidence': 0.85, 'source': 'presidio', 'start': 159, 'end': 171}, {'type': 'PERSON', 'value': 'Mijo Ullrich', 'confidence': 0.85, 'source': 'presidio', 'start': 402, 'end': 414}, {'type': 'PERSON', 'value': 'Mijo Ullrich', 'confidence': 0.85, 'source': 'presidio', 'start': 1147, 'end': 1159}, {'type': 'DATE_TIME', 'value': '2026-09-15', 'confidence': 0.6, 'source': 'presidio', 'start': 91, 'end': 101}]","{'PERSON': 0.85, 'DATE_TIME': 0.6}","['DATE_TIME', 'PERSON']",[],"['PERSON', 'DATE_TIME']",False,True,False,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-MEETING_NOTES-0218,synthetic_meeting_notes_0218.txt,meeting_notes,meeting_notes,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Meeting Notes

Title: Decision Log for Project Synergy
Date: 2025-10-26
Location: 969 Henry Ranch, Gregorytown, PA 33635
Participants: Working Group
Contact: Central Contact Point
Agenda: 2026-05-18
Discussion: During the meeting held at 969 Henry Ranch, Gregorytown, PA 33635, the Working Group reviewed the progress of Project Synergy. Key topics included the status of the current project phases, resource allocation, and upcoming deadlines. Challenges in the integration of new technologies were highlighted, prompting discussions on potential solutions and adjustments to timelines.
Decisions: The Working Group decided to extend the timeline for Phase 2 by two weeks to allow for thorough testing of the new technologies. Additionally, it was agreed to allocate additional resources to the development team to expedite the integration process.
Action Items: 1. John Doe will update the project timeline and distribute it to all stakeholders by 2026-05-18. 2. Jane Smith will coordinate with the development team to ensure additional resources are allocated effectively. 3. A follow-up meeting will be scheduled for June 1, 2026, to review progress and address any new challenges.",yes,no,no,no,yes,no,no,no,no,yes,no,no,no,LOCATION; DATE_TIME,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2025-10-26', 'confidence': 0.95, 'source': 'presidio', 'start': 61, 'end': 71}, {'type': 'DATE_TIME', 'value': '2026-05-18', 'confidence': 0.95, 'source': 'presidio', 'start': 950, 'end': 960}, {'type': 'PERSON', 'value': 'Henry Ranch', 'confidence': 0.85, 'source': 'presidio', 'start': 86, 'end': 97}, {'type': 'LOCATION', 'value': 'Gregorytown', 'confidence': 0.85, 'source': 'presidio', 'start': 99, 'end': 110}, {'type': 'DATE_TIME', 'value': '2026-05-18', 'confidence': 0.85, 'source': 'presidio', 'start': 188, 'end': 198}, {'type': 'PERSON', 'value': 'Henry Ranch', 'confidence': 0.85, 'source': 'presidio', 'start': 242, 'end': 253}, {'type': 'LOCATION', 'value': 'Gregorytown', 'confidence': 0.85, 'source': 'presidio', 'start': 255, 'end': 266}, {'type': 'DATE_TIME', 'value': 'two weeks', 'confidence': 0.85, 'source': 'presidio', 'start': 663, 'end': 672}, {'type': 'PERSON', 'value': 'John Doe', 'confidence': 0.85, 'source': 'presidio', 'start': 867, 'end': 875}, {'type': 'PERSON', 'value': 'Jane Smith', 'confidence': 0.85, 'source': 'presidio', 'start': 965, 'end': 975}, {'type': 'DATE_TIME', 'value': 'June 1, 2026', 'confidence': 0.85, 'source': 'presidio', 'start': 1121, 'end': 1133}]","{'DATE_TIME': 0.95, 'PERSON': 0.85, 'LOCATION': 0.85}","['DATE_TIME', 'LOCATION', 'PERSON']",[],"['DATE_TIME', 'PERSON', 'LOCATION']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-MEETING_NOTES-0221,synthetic_meeting_notes_0221.txt,meeting_notes,meeting_notes,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Meeting Notes

Title: Q3 Operational Review Meeting
Date: 2026-08-15
Location: Operations Area
Participants: Shannon Davis
Contact: Central Contact Point
Agenda: 1. Review of Q2 Performance Metrics
2. Discussion on Operational Challenges
3. Planning for Q3 Initiatives
Discussion: During the meeting, Shannon Davis led a review of the Q2 performance metrics, highlighting areas where targets were either met or exceeded. Challenges such as supply chain disruptions and staffing shortages were discussed in detail, with participants sharing insights on how to improve efficiency. The focus then shifted to planning for Q3 initiatives, emphasizing the need for better resource allocation and enhanced communication among teams.
Decisions: It was decided that a new resource allocation strategy will be implemented for Q3, with Shannon Davis as the owner of this initiative. Additionally, the team agreed to increase the frequency of performance check-ins to monthly instead of quarterly.
Action Items: 1. Shannon Davis to draft a new resource allocation plan by the end of August. 
2. Schedule monthly performance check-in meetings starting in September. 
3. Compile a list of recommended suppliers to mitigate supply chain issues for discussion in the next meeting.",yes,yes,no,no,no,no,no,no,no,no,no,no,no,PERSON,PERSON,1,1,easy,no,none,no,validation,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2026-08-15', 'confidence': 0.95, 'source': 'presidio', 'start': 58, 'end': 68}, {'type': 'PERSON', 'value': 'Shannon Davis', 'confidence': 0.85, 'source': 'presidio', 'start': 109, 'end': 122}, {'type': 'PERSON', 'value': 'Shannon Davis', 'confidence': 0.85, 'source': 'presidio', 'start': 301, 'end': 314}, {'type': 'PERSON', 'value': 'Shannon Davis', 'confidence': 0.85, 'source': 'presidio', 'start': 825, 'end': 838}, {'type': 'DATE_TIME', 'value': 'monthly', 'confidence': 0.85, 'source': 'presidio', 'start': 956, 'end': 963}, {'type': 'DATE_TIME', 'value': 'quarterly', 'confidence': 0.85, 'source': 'presidio', 'start': 975, 'end': 984}, {'type': 'PERSON', 'value': 'Shannon Davis', 'confidence': 0.85, 'source': 'presidio', 'start': 1003, 'end': 1016}, {'type': 'DATE_TIME', 'value': 'the end of August', 'confidence': 0.85, 'source': 'presidio', 'start': 1060, 'end': 1077}, {'type': 'DATE_TIME', 'value': 'monthly', 'confidence': 0.85, 'source': 'presidio', 'start': 1092, 'end': 1099}, {'type': 'DATE_TIME', 'value': 'September', 'confidence': 0.85, 'source': 'presidio', 'start': 1142, 'end': 1151}]","{'DATE_TIME': 0.95, 'PERSON': 0.85}","['DATE_TIME', 'PERSON']",[],"['DATE_TIME', 'PERSON']",False,True,False,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-MEETING_NOTES-0245,synthetic_meeting_notes_0245.txt,meeting_notes,meeting_notes,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Meeting Notes

Title: Warehouse Operations Review Meeting
Date: 2024-12-12
Location: Warehouse Area
Participants: Robert Hill
Contact: Department Contact
Agenda: 1. Review current inventory levels
2. Discuss upcoming shipments
3. Evaluate staffing needs
4. Plan for the upcoming quarter
Discussion: During the meeting, Robert Hill presented an overview of the current inventory levels, highlighting a significant decrease in stock for high-demand items. The team discussed the implications of upcoming shipments, noting potential delays due to vendor issues. Staffing needs were evaluated, with emphasis on the upcoming holiday season, where increased manpower may be necessary. The discussion also touched upon strategies for improving warehouse efficiency and reducing operational costs as we approach the new quarter.
Decisions: It was decided to increase staffing by 20% during the holiday peak season. Additionally, a follow-up review of vendor performance will be conducted next month to address shipment delays.
Action Items: 1. Robert Hill to coordinate with HR for additional staffing.
2. Schedule a vendor performance review meeting for January.
3. Prepare a detailed report on inventory turnover rates for next meeting.",yes,yes,no,no,no,no,no,no,no,no,no,no,no,PERSON,PERSON,1,1,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2024-12-12', 'confidence': 0.95, 'source': 'presidio', 'start': 64, 'end': 74}, {'type': 'PERSON', 'value': 'Robert Hill\nContact', 'confidence': 0.85, 'source': 'presidio', 'start': 114, 'end': 133}, {'type': 'DATE_TIME', 'value': 'the upcoming quarter', 'confidence': 0.85, 'source': 'presidio', 'start': 266, 'end': 286}, {'type': 'PERSON', 'value': 'Robert Hill', 'confidence': 0.85, 'source': 'presidio', 'start': 319, 'end': 330}, {'type': 'DATE_TIME', 'value': 'the holiday peak season', 'confidence': 0.85, 'source': 'presidio', 'start': 882, 'end': 905}, {'type': 'DATE_TIME', 'value': 'next month', 'confidence': 0.85, 'source': 'presidio', 'start': 980, 'end': 990}, {'type': 'PERSON', 'value': 'Robert Hill', 'confidence': 0.85, 'source': 'presidio', 'start': 1036, 'end': 1047}, {'type': 'DATE_TIME', 'value': 'January', 'confidence': 0.85, 'source': 'presidio', 'start': 1147, 'end': 1154}]","{'DATE_TIME': 0.95, 'PERSON': 0.85}","['DATE_TIME', 'PERSON']",[],"['DATE_TIME', 'PERSON']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-PASSPORT_RECORD-0043,synthetic_passport_record_0043.txt,identity_record,passport_record,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Identitätsprüfung

Inhaber: Dorothee Mälzer B.A.
Passnummer: Dokumentennummer nicht angegeben
Nationalität: Angabe zur Nationalität nicht verfügbar
Geburtsdatum: 2024-05-19
Ausstellungsdatum: 2026-08-28
Ablaufdatum: 2036-08-25
Prüfstatus: Ausstehend",yes,yes,no,no,no,no,no,no,no,yes,no,no,no,PERSON; DATE_TIME,MULTIPLE,2,2,easy,no,none,no,train,yes,faker_archetype_v1,template_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Dorothee Mälzer', 'confidence': 0.85, 'source': 'presidio', 'start': 28, 'end': 43}, {'type': 'DATE_TIME', 'value': '2024-05-19', 'confidence': 0.6, 'source': 'presidio', 'start': 162, 'end': 172}, {'type': 'DATE_TIME', 'value': '2026-08-28', 'confidence': 0.6, 'source': 'presidio', 'start': 192, 'end': 202}, {'type': 'DATE_TIME', 'value': '2036-08-25', 'confidence': 0.6, 'source': 'presidio', 'start': 216, 'end': 226}]","{'PERSON': 0.85, 'DATE_TIME': 0.6}","['DATE_TIME', 'PERSON']",[],"['PERSON', 'DATE_TIME']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-PASSPORT_RECORD-0096,synthetic_passport_record_0096.txt,identity_record,passport_record,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Identitätsprüfung

Inhaber: Franz-Xaver Köhler
Passnummer: Dokumentennummer nicht angegeben
Nationalität: Angabe zur Nationalität nicht verfügbar
Geburtsdatum: 2024-02-18
Ausstellungsdatum: 2026-08-28
Ablaufdatum: 2036-08-25
Prüfstatus: Prüfung erforderlich",yes,yes,no,no,no,no,no,no,no,yes,no,no,no,PERSON; DATE_TIME,MULTIPLE,2,2,easy,no,none,no,train,yes,faker_archetype_v1,template_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Franz-Xaver Köhler', 'confidence': 0.85, 'source': 'presidio', 'start': 28, 'end': 46}, {'type': 'DATE_TIME', 'value': '2024-02-18', 'confidence': 0.6, 'source': 'presidio', 'start': 160, 'end': 170}, {'type': 'DATE_TIME', 'value': '2026-08-28', 'confidence': 0.6, 'source': 'presidio', 'start': 190, 'end': 200}, {'type': 'DATE_TIME', 'value': '2036-08-25', 'confidence': 0.6, 'source': 'presidio', 'start': 214, 'end': 224}]","{'PERSON': 0.85, 'DATE_TIME': 0.6}","['DATE_TIME', 'PERSON']",[],"['PERSON', 'DATE_TIME']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-PASSPORT_RECORD-0118,synthetic_passport_record_0118.txt,identity_record,passport_record,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Passport Record

Holder: Thomas Garrett
Passport Number: Document number not provided
Nationality: Nationality information unavailable
Date Of Birth: 2025-08-23
Issue Date: 2026-08-28
Expiry Date: 2036-08-25
Verification Status: Verified",yes,yes,no,no,no,no,no,no,no,yes,no,no,no,PERSON; DATE_TIME,MULTIPLE,2,2,easy,no,none,no,train,yes,faker_archetype_v1,template_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2025-08-23', 'confidence': 0.95, 'source': 'presidio', 'start': 150, 'end': 160}, {'type': 'DATE_TIME', 'value': '2026-08-28', 'confidence': 0.95, 'source': 'presidio', 'start': 173, 'end': 183}, {'type': 'DATE_TIME', 'value': '2036-08-25', 'confidence': 0.95, 'source': 'presidio', 'start': 197, 'end': 207}, {'type': 'PERSON', 'value': 'Thomas Garrett\nPassport', 'confidence': 0.85, 'source': 'presidio', 'start': 25, 'end': 48}]","{'DATE_TIME': 0.95, 'PERSON': 0.85}","['DATE_TIME', 'PERSON']",[],"['DATE_TIME', 'PERSON']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-PASSPORT_RECORD-0143,synthetic_passport_record_0143.txt,identity_record,passport_record,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Identitätsprüfung

Inhaber: Xaver Hörle
Passnummer: Dokumentennummer nicht angegeben
Nationalität: Nationalität nicht angegeben
Geburtsdatum: 1963-10-16
Ausstellungsdatum: 2015-05-16
Ablaufdatum: 2025-05-13
Prüfstatus: Prüfung erforderlich",yes,yes,no,no,no,no,no,no,no,yes,no,no,no,PERSON; DATE_TIME,MULTIPLE,2,2,easy,no,none,no,validation,yes,faker_archetype_v1,template_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Xaver Hörle', 'confidence': 0.85, 'source': 'presidio', 'start': 28, 'end': 39}, {'type': 'DATE_TIME', 'value': '1963-10-16', 'confidence': 0.6, 'source': 'presidio', 'start': 142, 'end': 152}, {'type': 'DATE_TIME', 'value': '2015-05-16', 'confidence': 0.6, 'source': 'presidio', 'start': 172, 'end': 182}, {'type': 'DATE_TIME', 'value': '2025-05-13', 'confidence': 0.6, 'source': 'presidio', 'start': 196, 'end': 206}]","{'PERSON': 0.85, 'DATE_TIME': 0.6}","['DATE_TIME', 'PERSON']",[],"['PERSON', 'DATE_TIME']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
