document_id,scenario_type,variant,language,contains_personal_data,entity_types,recommended_split,difficulty,edge_case,challenge_category,scenario_seed,row_seed
SYN-INTERNAL_EMAIL-0038,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420038
SYN-INTERNAL_EMAIL-0039,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420039
SYN-INTERNAL_EMAIL-0040,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420040
SYN-INTERNAL_EMAIL-0041,internal_email,short_email,de,no,,train,easy,False,none,6042,60420041
SYN-INTERNAL_EMAIL-0042,internal_email,short_email,de,no,,train,easy,False,none,6042,60420042
SYN-INTERNAL_EMAIL-0043,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420043
SYN-INTERNAL_EMAIL-0044,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420044
SYN-INTERNAL_EMAIL-0045,internal_email,internal_announcement,de,yes,EMAIL_ADDRESS,train,easy,False,none,6042,60420045
SYN-INTERNAL_EMAIL-0046,internal_email,short_email,de,yes,PHONE_NUMBER,validation,easy,False,none,6042,60420046
SYN-INTERNAL_EMAIL-0047,internal_email,thread_reply,de,yes,PHONE_NUMBER,train,easy,False,none,6042,60420047
SYN-INTERNAL_EMAIL-0048,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420048
SYN-INTERNAL_EMAIL-0049,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420049
SYN-INTERNAL_EMAIL-0050,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420050
SYN-INTERNAL_EMAIL-0051,internal_email,internal_announcement,en,no,,validation,easy,False,none,6042,60420051
SYN-INTERNAL_EMAIL-0052,internal_email,internal_announcement,de,yes,PHONE_NUMBER,train,easy,False,none,6042,60420052
SYN-INTERNAL_EMAIL-0053,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420053
SYN-INTERNAL_EMAIL-0054,internal_email,thread_reply,en,yes,PHONE_NUMBER,train,easy,False,none,6042,60420054
SYN-INTERNAL_EMAIL-0055,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420055
SYN-INTERNAL_EMAIL-0056,internal_email,short_email,de,no,,test,easy,False,none,6042,60420056
SYN-INTERNAL_EMAIL-0057,internal_email,short_email,de,yes,PHONE_NUMBER,train,easy,False,none,6042,60420057
SYN-INTERNAL_EMAIL-0058,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420058
SYN-INTERNAL_EMAIL-0059,internal_email,thread_reply,de,no,,validation,easy,False,none,6042,60420059
SYN-INTERNAL_EMAIL-0060,internal_email,short_email,en,no,,validation,easy,False,none,6042,60420060
SYN-INTERNAL_EMAIL-0061,internal_email,thread_reply,de,no,,validation,easy,False,none,6042,60420061
SYN-INTERNAL_EMAIL-0062,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420062
SYN-INTERNAL_EMAIL-0063,internal_email,short_email,de,no,,test,easy,False,none,6042,60420063
SYN-INTERNAL_EMAIL-0064,internal_email,internal_announcement,en,yes,EMAIL_ADDRESS,train,easy,False,none,6042,60420064
SYN-INTERNAL_EMAIL-0065,internal_email,thread_reply,de,yes,PHONE_NUMBER,train,easy,False,none,6042,60420065
SYN-INTERNAL_EMAIL-0066,internal_email,internal_announcement,de,no,,test,easy,False,none,6042,60420066
SYN-INTERNAL_EMAIL-0067,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420067
SYN-INTERNAL_EMAIL-0068,internal_email,short_email,de,no,,train,easy,False,none,6042,60420068
SYN-INTERNAL_EMAIL-0069,internal_email,internal_announcement,en,yes,PERSON;CREDIT_CARD,train,easy,False,none,6042,60420069
SYN-INTERNAL_EMAIL-0070,internal_email,thread_reply,de,yes,PERSON,train,easy,False,none,6042,60420070
SYN-INTERNAL_EMAIL-0071,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420071
SYN-INTERNAL_EMAIL-0072,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420072
SYN-INTERNAL_EMAIL-0073,internal_email,internal_announcement,de,yes,PHONE_NUMBER,train,easy,False,none,6042,60420073
SYN-INTERNAL_EMAIL-0074,internal_email,short_email,en,no,,train,easy,False,none,6042,60420074
SYN-INTERNAL_EMAIL-0075,internal_email,internal_announcement,de,no,,test,easy,False,none,6042,60420075
SYN-INTERNAL_EMAIL-0076,internal_email,internal_announcement,de,yes,PERSON;CREDIT_CARD,train,easy,False,none,6042,60420076
SYN-INTERNAL_EMAIL-0077,internal_email,short_email,en,no,,validation,easy,False,none,6042,60420077
SYN-INTERNAL_EMAIL-0078,internal_email,thread_reply,en,no,,test,easy,False,none,6042,60420078
SYN-INTERNAL_EMAIL-0079,internal_email,short_email,en,no,,train,easy,False,none,6042,60420079
SYN-INTERNAL_EMAIL-0080,internal_email,thread_reply,en,yes,PHONE_NUMBER,train,easy,False,none,6042,60420080
SYN-INTERNAL_EMAIL-0081,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420081
SYN-INTERNAL_EMAIL-0082,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420082
SYN-INTERNAL_EMAIL-0083,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420083
SYN-INTERNAL_EMAIL-0084,internal_email,short_email,de,no,,train,easy,False,none,6042,60420084
SYN-INTERNAL_EMAIL-0085,internal_email,internal_announcement,de,yes,PHONE_NUMBER,train,easy,False,none,6042,60420085
SYN-INTERNAL_EMAIL-0086,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420086
SYN-INTERNAL_EMAIL-0087,internal_email,thread_reply,en,yes,PHONE_NUMBER,train,easy,False,none,6042,60420087
SYN-INTERNAL_EMAIL-0088,internal_email,short_email,en,no,,train,easy,False,none,6042,60420088
SYN-INTERNAL_EMAIL-0089,internal_email,thread_reply,de,no,,test,easy,False,none,6042,60420089
SYN-INTERNAL_EMAIL-0090,internal_email,short_email,en,no,,train,easy,False,none,6042,60420090
SYN-INTERNAL_EMAIL-0091,internal_email,internal_announcement,de,no,,validation,easy,False,none,6042,60420091
SYN-INTERNAL_EMAIL-0092,internal_email,internal_announcement,de,yes,PHONE_NUMBER,train,easy,False,none,6042,60420092
SYN-INTERNAL_EMAIL-0093,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420093
SYN-INTERNAL_EMAIL-0094,internal_email,internal_announcement,de,no,,validation,easy,False,none,6042,60420094
SYN-INTERNAL_EMAIL-0095,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420095
SYN-INTERNAL_EMAIL-0096,internal_email,internal_announcement,de,yes,PERSON;EMAIL_ADDRESS,train,easy,False,none,6042,60420096
SYN-INTERNAL_EMAIL-0097,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420097
SYN-INTERNAL_EMAIL-0098,internal_email,thread_reply,de,yes,URL,train,easy,False,none,6042,60420098
SYN-INTERNAL_EMAIL-0099,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420099
SYN-INTERNAL_EMAIL-0100,internal_email,short_email,en,no,,train,easy,False,none,6042,60420100
SYN-INTERNAL_EMAIL-0101,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420101
SYN-INTERNAL_EMAIL-0102,internal_email,short_email,en,yes,PERSON;CREDIT_CARD,train,easy,False,none,6042,60420102
SYN-INTERNAL_EMAIL-0103,internal_email,thread_reply,en,yes,PERSON;EMAIL_ADDRESS,validation,easy,False,none,6042,60420103
SYN-INTERNAL_EMAIL-0104,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420104
SYN-INTERNAL_EMAIL-0105,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420105
SYN-INTERNAL_EMAIL-0106,internal_email,short_email,en,no,,train,easy,False,none,6042,60420106
SYN-INTERNAL_EMAIL-0107,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420107
SYN-INTERNAL_EMAIL-0108,internal_email,internal_announcement,de,yes,PERSON,test,easy,False,none,6042,60420108
SYN-INTERNAL_EMAIL-0109,internal_email,short_email,en,no,,train,easy,False,none,6042,60420109
SYN-INTERNAL_EMAIL-0110,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420110
SYN-INTERNAL_EMAIL-0111,internal_email,short_email,de,no,,train,easy,False,none,6042,60420111
SYN-INTERNAL_EMAIL-0112,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420112
SYN-INTERNAL_EMAIL-0113,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420113
SYN-INTERNAL_EMAIL-0114,internal_email,short_email,de,no,,train,easy,False,none,6042,60420114
SYN-INTERNAL_EMAIL-0115,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420115
SYN-INTERNAL_EMAIL-0116,internal_email,short_email,de,no,,train,easy,False,none,6042,60420116
SYN-INTERNAL_EMAIL-0117,internal_email,short_email,en,yes,URL,train,easy,False,none,6042,60420117
SYN-INTERNAL_EMAIL-0118,internal_email,short_email,de,no,,train,easy,False,none,6042,60420118
SYN-INTERNAL_EMAIL-0119,internal_email,short_email,de,no,,train,easy,False,none,6042,60420119
SYN-INTERNAL_EMAIL-0120,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420120
SYN-INTERNAL_EMAIL-0121,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420121
SYN-INTERNAL_EMAIL-0122,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420122
SYN-INTERNAL_EMAIL-0123,internal_email,short_email,en,no,,train,easy,False,none,6042,60420123
SYN-INTERNAL_EMAIL-0124,internal_email,thread_reply,de,no,,test,easy,False,none,6042,60420124
SYN-INTERNAL_EMAIL-0125,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420125
SYN-INTERNAL_EMAIL-0126,internal_email,thread_reply,en,yes,PHONE_NUMBER,train,easy,False,none,6042,60420126
SYN-INTERNAL_EMAIL-0127,internal_email,internal_announcement,en,no,,test,easy,False,none,6042,60420127
SYN-INTERNAL_EMAIL-0128,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420128
SYN-INTERNAL_EMAIL-0129,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420129
SYN-INTERNAL_EMAIL-0130,internal_email,short_email,en,no,,train,easy,False,none,6042,60420130
SYN-INTERNAL_EMAIL-0131,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420131
SYN-INTERNAL_EMAIL-0132,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420132
SYN-INTERNAL_EMAIL-0133,internal_email,short_email,de,yes,URL,validation,easy,False,none,6042,60420133
SYN-INTERNAL_EMAIL-0134,internal_email,short_email,en,yes,PERSON,train,easy,False,none,6042,60420134
SYN-INTERNAL_EMAIL-0135,internal_email,internal_announcement,en,no,,validation,easy,False,none,6042,60420135
SYN-INTERNAL_EMAIL-0136,internal_email,internal_announcement,de,no,,test,easy,False,none,6042,60420136
SYN-INTERNAL_EMAIL-0137,internal_email,short_email,de,no,,validation,easy,False,none,6042,60420137
SYN-INTERNAL_EMAIL-0138,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420138
SYN-INTERNAL_EMAIL-0139,internal_email,internal_announcement,de,yes,PERSON;CREDIT_CARD,test,easy,False,none,6042,60420139
SYN-INTERNAL_EMAIL-0140,internal_email,thread_reply,de,no,,validation,easy,False,none,6042,60420140
SYN-INTERNAL_EMAIL-0141,internal_email,internal_announcement,en,no,,validation,easy,False,none,6042,60420141
SYN-INTERNAL_EMAIL-0142,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420142
SYN-INTERNAL_EMAIL-0143,internal_email,short_email,de,yes,PHONE_NUMBER,validation,easy,False,none,6042,60420143
SYN-INTERNAL_EMAIL-0144,internal_email,internal_announcement,en,no,,validation,easy,False,none,6042,60420144
SYN-INTERNAL_EMAIL-0145,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420145
SYN-INTERNAL_EMAIL-0146,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420146
SYN-INTERNAL_EMAIL-0147,internal_email,internal_announcement,en,no,,validation,easy,False,none,6042,60420147
SYN-INTERNAL_EMAIL-0148,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420148
SYN-INTERNAL_EMAIL-0149,internal_email,thread_reply,en,no,,validation,easy,False,none,6042,60420149
SYN-INTERNAL_EMAIL-0150,internal_email,internal_announcement,de,no,,validation,easy,False,none,6042,60420150
SYN-INTERNAL_EMAIL-0151,internal_email,short_email,de,no,,train,easy,False,none,6042,60420151
SYN-INTERNAL_EMAIL-0152,internal_email,short_email,en,no,,validation,easy,False,none,6042,60420152
SYN-INTERNAL_EMAIL-0153,internal_email,thread_reply,en,no,,validation,easy,False,none,6042,60420153
SYN-INTERNAL_EMAIL-0154,internal_email,short_email,en,no,,train,easy,False,none,6042,60420154
SYN-INTERNAL_EMAIL-0155,internal_email,thread_reply,de,no,,test,easy,False,none,6042,60420155
SYN-INTERNAL_EMAIL-0156,internal_email,short_email,en,yes,PERSON;IP_ADDRESS,test,easy,False,none,6042,60420156
SYN-INTERNAL_EMAIL-0157,internal_email,internal_announcement,en,yes,PHONE_NUMBER,train,easy,False,none,6042,60420157
SYN-INTERNAL_EMAIL-0158,internal_email,internal_announcement,en,yes,PHONE_NUMBER,train,easy,False,none,6042,60420158
SYN-INTERNAL_EMAIL-0159,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420159
SYN-INTERNAL_EMAIL-0160,internal_email,thread_reply,de,no,,validation,easy,False,none,6042,60420160
SYN-INTERNAL_EMAIL-0161,internal_email,short_email,en,no,,train,easy,False,none,6042,60420161
SYN-INTERNAL_EMAIL-0162,internal_email,thread_reply,en,no,,test,easy,False,none,6042,60420162
SYN-INTERNAL_EMAIL-0163,internal_email,thread_reply,en,yes,PHONE_NUMBER,train,easy,False,none,6042,60420163
SYN-INTERNAL_EMAIL-0164,internal_email,short_email,en,no,,train,easy,False,none,6042,60420164
SYN-INTERNAL_EMAIL-0165,internal_email,thread_reply,en,yes,PERSON;IP_ADDRESS,train,easy,False,none,6042,60420165
SYN-INTERNAL_EMAIL-0166,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420166
SYN-INTERNAL_EMAIL-0167,internal_email,thread_reply,en,yes,EMAIL_ADDRESS,train,easy,False,none,6042,60420167
SYN-INTERNAL_EMAIL-0168,internal_email,short_email,en,yes,PHONE_NUMBER,validation,easy,False,none,6042,60420168
SYN-INTERNAL_EMAIL-0169,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420169
SYN-INTERNAL_EMAIL-0170,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420170
SYN-INTERNAL_EMAIL-0171,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420171
SYN-INTERNAL_EMAIL-0172,internal_email,short_email,en,no,,train,easy,False,none,6042,60420172
SYN-INTERNAL_EMAIL-0173,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420173
SYN-INTERNAL_EMAIL-0174,internal_email,short_email,en,no,,validation,easy,False,none,6042,60420174
SYN-INTERNAL_EMAIL-0175,internal_email,short_email,de,no,,train,easy,False,none,6042,60420175
SYN-INTERNAL_EMAIL-0176,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420176
SYN-INTERNAL_EMAIL-0177,internal_email,internal_announcement,en,yes,PHONE_NUMBER,validation,easy,False,none,6042,60420177
SYN-INTERNAL_EMAIL-0178,internal_email,short_email,de,yes,PERSON;IP_ADDRESS,train,easy,False,none,6042,60420178
SYN-INTERNAL_EMAIL-0179,internal_email,short_email,en,no,,train,easy,False,none,6042,60420179
SYN-INTERNAL_EMAIL-0180,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420180
SYN-INTERNAL_EMAIL-0181,internal_email,internal_announcement,en,no,,test,easy,False,none,6042,60420181
SYN-INTERNAL_EMAIL-0182,internal_email,thread_reply,en,no,,test,easy,False,none,6042,60420182
SYN-INTERNAL_EMAIL-0183,internal_email,short_email,en,no,,test,easy,False,none,6042,60420183
SYN-INTERNAL_EMAIL-0184,internal_email,short_email,de,no,,train,easy,False,none,6042,60420184
SYN-INTERNAL_EMAIL-0185,internal_email,short_email,de,no,,train,easy,False,none,6042,60420185
SYN-INTERNAL_EMAIL-0186,internal_email,internal_announcement,en,yes,PHONE_NUMBER,validation,easy,False,none,6042,60420186
SYN-INTERNAL_EMAIL-0187,internal_email,short_email,en,no,,train,easy,False,none,6042,60420187
SYN-INTERNAL_EMAIL-0188,internal_email,thread_reply,de,no,,validation,easy,False,none,6042,60420188
SYN-INTERNAL_EMAIL-0189,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420189
SYN-INTERNAL_EMAIL-0190,internal_email,thread_reply,de,no,,validation,easy,False,none,6042,60420190
SYN-INTERNAL_EMAIL-0191,internal_email,thread_reply,en,yes,EMAIL_ADDRESS,test,easy,False,none,6042,60420191
SYN-INTERNAL_EMAIL-0192,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420192
SYN-INTERNAL_EMAIL-0193,internal_email,internal_announcement,en,no,,test,easy,False,none,6042,60420193
SYN-INTERNAL_EMAIL-0194,internal_email,short_email,en,no,,validation,easy,False,none,6042,60420194
SYN-INTERNAL_EMAIL-0195,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420195
SYN-INTERNAL_EMAIL-0196,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420196
SYN-INTERNAL_EMAIL-0197,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420197
SYN-INTERNAL_EMAIL-0198,internal_email,internal_announcement,de,no,,test,easy,False,none,6042,60420198
SYN-INTERNAL_EMAIL-0199,internal_email,internal_announcement,de,no,,test,easy,False,none,6042,60420199
SYN-INTERNAL_EMAIL-0200,internal_email,short_email,en,yes,PHONE_NUMBER,train,easy,False,none,6042,60420200
SYN-INTERNAL_EMAIL-0201,internal_email,short_email,en,yes,URL,test,easy,False,none,6042,60420201
SYN-INTERNAL_EMAIL-0202,internal_email,short_email,de,yes,PHONE_NUMBER,train,easy,False,none,6042,60420202
SYN-INTERNAL_EMAIL-0203,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420203
SYN-INTERNAL_EMAIL-0204,internal_email,thread_reply,en,yes,PERSON,train,easy,False,none,6042,60420204
SYN-INTERNAL_EMAIL-0205,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420205
SYN-INTERNAL_EMAIL-0206,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420206
SYN-INTERNAL_EMAIL-0207,internal_email,internal_announcement,de,yes,PHONE_NUMBER,train,easy,False,none,6042,60420207
SYN-INTERNAL_EMAIL-0208,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420208
SYN-INTERNAL_EMAIL-0209,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420209
SYN-INTERNAL_EMAIL-0210,internal_email,internal_announcement,en,yes,PERSON;EMAIL_ADDRESS,train,easy,False,none,6042,60420210
SYN-INTERNAL_EMAIL-0211,internal_email,short_email,en,no,,test,easy,False,none,6042,60420211
SYN-INTERNAL_EMAIL-0212,internal_email,short_email,de,no,,validation,easy,False,none,6042,60420212
SYN-INTERNAL_EMAIL-0213,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420213
SYN-INTERNAL_EMAIL-0214,internal_email,thread_reply,de,yes,PHONE_NUMBER,train,easy,False,none,6042,60420214
SYN-INTERNAL_EMAIL-0215,internal_email,short_email,en,no,,train,easy,False,none,6042,60420215
SYN-INTERNAL_EMAIL-0216,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420216
SYN-INTERNAL_EMAIL-0217,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420217
SYN-INTERNAL_EMAIL-0218,internal_email,internal_announcement,en,no,,test,easy,False,none,6042,60420218
SYN-INTERNAL_EMAIL-0219,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420219
SYN-INTERNAL_EMAIL-0220,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420220
SYN-INTERNAL_EMAIL-0221,internal_email,thread_reply,en,yes,PERSON;CREDIT_CARD,test,easy,False,none,6042,60420221
SYN-INTERNAL_EMAIL-0222,internal_email,short_email,de,yes,PHONE_NUMBER,train,easy,False,none,6042,60420222
SYN-INTERNAL_EMAIL-0223,internal_email,thread_reply,de,no,,test,easy,False,none,6042,60420223
SYN-INTERNAL_EMAIL-0224,internal_email,short_email,de,no,,validation,easy,False,none,6042,60420224
SYN-INTERNAL_EMAIL-0225,internal_email,short_email,en,no,,test,easy,False,none,6042,60420225
SYN-INTERNAL_EMAIL-0226,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420226
SYN-INTERNAL_EMAIL-0227,internal_email,short_email,de,yes,URL,train,easy,False,none,6042,60420227
SYN-INTERNAL_EMAIL-0228,internal_email,thread_reply,en,yes,PHONE_NUMBER,train,easy,False,none,6042,60420228
SYN-INTERNAL_EMAIL-0229,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420229
SYN-INTERNAL_EMAIL-0230,internal_email,short_email,en,no,,train,easy,False,none,6042,60420230
SYN-INTERNAL_EMAIL-0231,internal_email,thread_reply,en,no,,test,easy,False,none,6042,60420231
SYN-INTERNAL_EMAIL-0232,internal_email,internal_announcement,en,no,,validation,easy,False,none,6042,60420232
SYN-INTERNAL_EMAIL-0233,internal_email,short_email,en,no,,train,easy,False,none,6042,60420233
SYN-INTERNAL_EMAIL-0234,internal_email,thread_reply,de,no,,test,easy,False,none,6042,60420234
SYN-INTERNAL_EMAIL-0235,internal_email,thread_reply,de,no,,validation,easy,False,none,6042,60420235
SYN-INTERNAL_EMAIL-0236,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420236
SYN-INTERNAL_EMAIL-0237,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420237
SYN-INTERNAL_EMAIL-0238,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420238
SYN-INTERNAL_EMAIL-0239,internal_email,short_email,en,no,,train,easy,False,none,6042,60420239
SYN-INTERNAL_EMAIL-0240,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420240
SYN-INTERNAL_EMAIL-0241,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420241
SYN-INTERNAL_EMAIL-0242,internal_email,thread_reply,de,no,,validation,easy,False,none,6042,60420242
SYN-INTERNAL_EMAIL-0243,internal_email,thread_reply,en,yes,EMAIL_ADDRESS,validation,easy,False,none,6042,60420243
SYN-INTERNAL_EMAIL-0244,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420244
SYN-INTERNAL_EMAIL-0245,internal_email,short_email,de,no,,train,easy,False,none,6042,60420245
SYN-INTERNAL_EMAIL-0246,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420246
SYN-INTERNAL_EMAIL-0247,internal_email,short_email,de,no,,train,easy,False,none,6042,60420247
SYN-INTERNAL_EMAIL-0248,internal_email,short_email,de,no,,train,easy,False,none,6042,60420248
SYN-INTERNAL_EMAIL-0249,internal_email,thread_reply,de,yes,PERSON;CREDIT_CARD,test,easy,False,none,6042,60420249
SYN-INTERNAL_EMAIL-0250,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420250
SYN-INVOICE-0001,invoice,service_invoice,en,yes,LOCATION,train,easy,False,none,7042,70420001
SYN-INVOICE-0002,invoice,invoice_summary,en,no,,train,easy,False,none,7042,70420002
SYN-INVOICE-0003,invoice,service_invoice,de,yes,PERSON;CREDIT_CARD,train,easy,False,none,7042,70420003
SYN-INVOICE-0004,invoice,standard_invoice,de,no,,train,easy,False,none,7042,70420004
SYN-INVOICE-0005,invoice,standard_invoice,de,no,,train,easy,False,none,7042,70420005
SYN-INVOICE-0006,invoice,standard_invoice,en,no,,train,easy,False,none,7042,70420006
SYN-INVOICE-0007,invoice,service_invoice,en,no,,train,easy,False,none,7042,70420007
SYN-INVOICE-0008,invoice,service_invoice,de,yes,PERSON;CREDIT_CARD,train,easy,False,none,7042,70420008
SYN-INVOICE-0009,invoice,standard_invoice,de,yes,PERSON,train,easy,False,none,7042,70420009
SYN-INVOICE-0010,invoice,standard_invoice,en,no,,validation,easy,False,none,7042,70420010
SYN-INVOICE-0011,invoice,invoice_summary,de,no,,validation,easy,False,none,7042,70420011
SYN-INVOICE-0012,invoice,standard_invoice,de,no,,train,easy,False,none,7042,70420012
SYN-INVOICE-0013,invoice,service_invoice,de,no,,test,easy,False,none,7042,70420013
SYN-INVOICE-0014,invoice,invoice_summary,en,no,,train,easy,False,none,7042,70420014
SYN-INVOICE-0015,invoice,service_invoice,en,no,,validation,easy,False,none,7042,70420015
SYN-INVOICE-0016,invoice,invoice_summary,en,no,,test,easy,False,none,7042,70420016
SYN-INVOICE-0017,invoice,invoice_summary,en,no,,train,easy,False,none,7042,70420017
SYN-INVOICE-0018,invoice,standard_invoice,de,no,,train,easy,False,none,7042,70420018
SYN-INVOICE-0019,invoice,invoice_summary,de,no,,train,easy,False,none,7042,70420019
SYN-INVOICE-0020,invoice,service_invoice,en,no,,train,easy,False,none,7042,70420020
SYN-INVOICE-0021,invoice,standard_invoice,de,no,,train,easy,False,none,7042,70420021
SYN-INVOICE-0022,invoice,standard_invoice,de,no,,train,easy,False,none,7042,70420022
SYN-INVOICE-0023,invoice,service_invoice,de,no,,validation,easy,False,none,7042,70420023
SYN-INVOICE-0024,invoice,service_invoice,de,no,,train,easy,False,none,7042,70420024
SYN-INVOICE-0025,invoice,invoice_summary,de,no,,train,easy,False,none,7042,70420025
SYN-INVOICE-0026,invoice,invoice_summary,en,no,,train,easy,False,none,7042,70420026
SYN-INVOICE-0027,invoice,invoice_summary,de,no,,train,easy,False,none,7042,70420027
SYN-INVOICE-0028,invoice,invoice_summary,en,no,,train,easy,False,none,7042,70420028
SYN-INVOICE-0029,invoice,standard_invoice,en,no,,train,easy,False,none,7042,70420029
SYN-INVOICE-0030,invoice,service_invoice,de,no,,train,easy,False,none,7042,70420030
SYN-INVOICE-0031,invoice,service_invoice,en,no,,train,easy,False,none,7042,70420031
SYN-INVOICE-0032,invoice,standard_invoice,de,no,,train,easy,False,none,7042,70420032
SYN-INVOICE-0033,invoice,standard_invoice,de,no,,train,easy,False,none,7042,70420033
SYN-INVOICE-0034,invoice,standard_invoice,en,no,,test,easy,False,none,7042,70420034
SYN-INVOICE-0035,invoice,service_invoice,de,no,,validation,easy,False,none,7042,70420035
SYN-INVOICE-0036,invoice,standard_invoice,de,no,,test,easy,False,none,7042,70420036
SYN-INVOICE-0037,invoice,service_invoice,de,no,,train,easy,False,none,7042,70420037
SYN-INVOICE-0038,invoice,invoice_summary,en,no,,validation,easy,False,none,7042,70420038
SYN-INVOICE-0039,invoice,service_invoice,de,no,,train,easy,False,none,7042,70420039
SYN-INVOICE-0040,invoice,standard_invoice,de,no,,validation,easy,False,none,7042,70420040
SYN-INVOICE-0041,invoice,standard_invoice,de,no,,train,easy,False,none,7042,70420041
SYN-INVOICE-0042,invoice,service_invoice,en,yes,PERSON;EMAIL_ADDRESS,train,easy,False,none,7042,70420042
SYN-INVOICE-0043,invoice,service_invoice,de,yes,PERSON;CREDIT_CARD,train,easy,False,none,7042,70420043
SYN-INVOICE-0044,invoice,standard_invoice,en,no,,train,easy,False,none,7042,70420044
SYN-INVOICE-0045,invoice,standard_invoice,en,no,,train,easy,False,none,7042,70420045
SYN-INVOICE-0046,invoice,invoice_summary,de,no,,train,easy,False,none,7042,70420046
SYN-INVOICE-0047,invoice,standard_invoice,de,yes,PERSON;EMAIL_ADDRESS,train,easy,False,none,7042,70420047
SYN-INVOICE-0048,invoice,invoice_summary,de,no,,train,easy,False,none,7042,70420048
SYN-INVOICE-0049,invoice,standard_invoice,en,no,,train,easy,False,none,7042,70420049
