document_id,scenario_type,variant,language,contains_personal_data,entity_types,recommended_split,difficulty,edge_case,challenge_category,scenario_seed,row_seed
SYN-INCIDENT_REPORT-0041,incident_report,filled_a,en,no,,validation,easy,False,none,5042,50420041
SYN-INCIDENT_REPORT-0042,incident_report,filled_a,de,yes,PERSON;LOCATION,test,easy,False,none,5042,50420042
SYN-INCIDENT_REPORT-0043,incident_report,filled_a,de,no,,train,easy,False,none,5042,50420043
SYN-INCIDENT_REPORT-0044,incident_report,blank,en,no,,train,easy,False,none,5042,50420044
SYN-INCIDENT_REPORT-0045,incident_report,filled_b,en,yes,PERSON;DATE_TIME,test,easy,False,none,5042,50420045
SYN-INCIDENT_REPORT-0046,incident_report,filled_a,de,no,,train,easy,False,none,5042,50420046
SYN-INCIDENT_REPORT-0047,incident_report,filled_a,en,no,,train,easy,False,none,5042,50420047
SYN-INCIDENT_REPORT-0048,incident_report,filled_b,en,no,,train,easy,False,none,5042,50420048
SYN-INCIDENT_REPORT-0049,incident_report,blank,de,no,,test,easy,False,none,5042,50420049
SYN-INCIDENT_REPORT-0050,incident_report,filled_b,en,yes,PERSON;DATE_TIME,train,easy,False,none,5042,50420050
SYN-INCIDENT_REPORT-0051,incident_report,filled_a,de,no,,train,easy,False,none,5042,50420051
SYN-INCIDENT_REPORT-0052,incident_report,filled_a,de,no,,test,easy,False,none,5042,50420052
SYN-INCIDENT_REPORT-0053,incident_report,filled_a,de,no,,train,easy,False,none,5042,50420053
SYN-INCIDENT_REPORT-0054,incident_report,filled_b,en,no,,test,easy,False,none,5042,50420054
SYN-INCIDENT_REPORT-0055,incident_report,filled_a,en,no,,train,easy,False,none,5042,50420055
SYN-INCIDENT_REPORT-0056,incident_report,filled_b,en,no,,train,easy,False,none,5042,50420056
SYN-INCIDENT_REPORT-0057,incident_report,filled_b,en,no,,train,easy,False,none,5042,50420057
SYN-INCIDENT_REPORT-0058,incident_report,filled_a,en,no,,test,easy,False,none,5042,50420058
SYN-INCIDENT_REPORT-0059,incident_report,filled_a,de,no,,train,easy,False,none,5042,50420059
SYN-INCIDENT_REPORT-0060,incident_report,filled_a,en,yes,PERSON,validation,easy,False,none,5042,50420060
SYN-INCIDENT_REPORT-0061,incident_report,filled_b,en,no,,train,easy,False,none,5042,50420061
SYN-INCIDENT_REPORT-0062,incident_report,filled_b,en,no,,train,easy,False,none,5042,50420062
SYN-INCIDENT_REPORT-0063,incident_report,filled_a,de,yes,PERSON;LOCATION,train,easy,False,none,5042,50420063
SYN-INCIDENT_REPORT-0064,incident_report,filled_a,de,no,,train,easy,False,none,5042,50420064
SYN-INCIDENT_REPORT-0065,incident_report,filled_a,en,no,,train,easy,False,none,5042,50420065
SYN-INCIDENT_REPORT-0066,incident_report,filled_b,en,yes,PERSON;DATE_TIME,train,easy,False,none,5042,50420066
SYN-INCIDENT_REPORT-0067,incident_report,filled_a,en,no,,validation,easy,False,none,5042,50420067
SYN-INCIDENT_REPORT-0068,incident_report,filled_b,de,no,,train,easy,False,none,5042,50420068
SYN-INCIDENT_REPORT-0069,incident_report,filled_a,en,no,,train,easy,False,none,5042,50420069
SYN-INCIDENT_REPORT-0070,incident_report,filled_a,de,no,,train,easy,False,none,5042,50420070
SYN-INCIDENT_REPORT-0071,incident_report,filled_a,de,no,,train,easy,False,none,5042,50420071
SYN-INCIDENT_REPORT-0072,incident_report,filled_a,en,no,,train,easy,False,none,5042,50420072
SYN-INCIDENT_REPORT-0073,incident_report,filled_a,de,no,,validation,easy,False,none,5042,50420073
SYN-INCIDENT_REPORT-0074,incident_report,filled_a,en,no,,train,easy,False,none,5042,50420074
SYN-INCIDENT_REPORT-0075,incident_report,filled_b,en,no,,train,easy,False,none,5042,50420075
SYN-INCIDENT_REPORT-0076,incident_report,filled_b,en,no,,test,easy,False,none,5042,50420076
SYN-INCIDENT_REPORT-0077,incident_report,filled_b,en,no,,train,easy,False,none,5042,50420077
SYN-INCIDENT_REPORT-0078,incident_report,filled_b,en,no,,validation,easy,False,none,5042,50420078
SYN-INCIDENT_REPORT-0079,incident_report,filled_a,en,no,,train,easy,False,none,5042,50420079
SYN-INCIDENT_REPORT-0080,incident_report,filled_b,en,yes,PERSON,train,easy,False,none,5042,50420080
SYN-INCIDENT_REPORT-0081,incident_report,filled_b,de,no,,train,easy,False,none,5042,50420081
SYN-INCIDENT_REPORT-0082,incident_report,filled_b,de,no,,train,easy,False,none,5042,50420082
SYN-INCIDENT_REPORT-0083,incident_report,filled_a,en,no,,train,easy,False,none,5042,50420083
SYN-INCIDENT_REPORT-0084,incident_report,filled_b,de,yes,LOCATION;DATE_TIME,validation,easy,False,none,5042,50420084
SYN-INCIDENT_REPORT-0085,incident_report,filled_b,en,no,,test,easy,False,none,5042,50420085
SYN-INCIDENT_REPORT-0086,incident_report,filled_a,de,yes,PERSON;LOCATION,train,easy,False,none,5042,50420086
SYN-INCIDENT_REPORT-0087,incident_report,filled_a,en,yes,LOCATION;DATE_TIME,train,easy,False,none,5042,50420087
SYN-INCIDENT_REPORT-0088,incident_report,filled_a,de,no,,train,easy,False,none,5042,50420088
SYN-INCIDENT_REPORT-0089,incident_report,filled_b,en,no,,validation,easy,False,none,5042,50420089
SYN-INCIDENT_REPORT-0090,incident_report,filled_a,de,no,,train,easy,False,none,5042,50420090
SYN-INCIDENT_REPORT-0091,incident_report,filled_a,en,no,,validation,easy,False,none,5042,50420091
SYN-INCIDENT_REPORT-0092,incident_report,filled_b,de,no,,train,easy,False,none,5042,50420092
SYN-INCIDENT_REPORT-0093,incident_report,filled_a,de,no,,validation,easy,False,none,5042,50420093
SYN-INCIDENT_REPORT-0094,incident_report,filled_b,de,no,,train,easy,False,none,5042,50420094
SYN-INCIDENT_REPORT-0095,incident_report,filled_b,en,no,,train,easy,False,none,5042,50420095
SYN-INCIDENT_REPORT-0096,incident_report,filled_b,en,no,,train,easy,False,none,5042,50420096
SYN-INCIDENT_REPORT-0097,incident_report,blank,de,no,,validation,easy,False,none,5042,50420097
SYN-INCIDENT_REPORT-0098,incident_report,filled_b,de,no,,validation,easy,False,none,5042,50420098
SYN-INCIDENT_REPORT-0099,incident_report,filled_b,en,no,,train,easy,False,none,5042,50420099
SYN-INCIDENT_REPORT-0100,incident_report,filled_b,en,no,,train,easy,False,none,5042,50420100
SYN-INTERNAL_EMAIL-0001,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420001
SYN-INTERNAL_EMAIL-0002,internal_email,short_email,en,no,,train,easy,False,none,6042,60420002
SYN-INTERNAL_EMAIL-0003,internal_email,internal_announcement,de,no,,validation,easy,False,none,6042,60420003
SYN-INTERNAL_EMAIL-0004,internal_email,thread_reply,en,no,,test,easy,False,none,6042,60420004
SYN-INTERNAL_EMAIL-0005,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420005
SYN-INTERNAL_EMAIL-0006,internal_email,thread_reply,de,no,,validation,easy,False,none,6042,60420006
SYN-INTERNAL_EMAIL-0007,internal_email,short_email,de,no,,train,easy,False,none,6042,60420007
SYN-INTERNAL_EMAIL-0008,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420008
SYN-INTERNAL_EMAIL-0009,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420009
SYN-INTERNAL_EMAIL-0010,internal_email,short_email,en,no,,train,easy,False,none,6042,60420010
SYN-INTERNAL_EMAIL-0011,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420011
SYN-INTERNAL_EMAIL-0012,internal_email,internal_announcement,en,no,,validation,easy,False,none,6042,60420012
SYN-INTERNAL_EMAIL-0013,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420013
SYN-INTERNAL_EMAIL-0014,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420014
SYN-INTERNAL_EMAIL-0015,internal_email,short_email,en,no,,train,easy,False,none,6042,60420015
SYN-INTERNAL_EMAIL-0016,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420016
SYN-INTERNAL_EMAIL-0017,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420017
SYN-INTERNAL_EMAIL-0018,internal_email,short_email,en,no,,validation,easy,False,none,6042,60420018
SYN-INTERNAL_EMAIL-0019,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420019
SYN-INTERNAL_EMAIL-0020,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420020
SYN-INTERNAL_EMAIL-0021,internal_email,thread_reply,en,yes,URL,validation,easy,False,none,6042,60420021
SYN-INTERNAL_EMAIL-0022,internal_email,short_email,en,no,,train,easy,False,none,6042,60420022
SYN-INTERNAL_EMAIL-0023,internal_email,short_email,en,no,,validation,easy,False,none,6042,60420023
SYN-INTERNAL_EMAIL-0024,internal_email,internal_announcement,de,no,,test,easy,False,none,6042,60420024
SYN-INTERNAL_EMAIL-0025,internal_email,internal_announcement,en,no,,validation,easy,False,none,6042,60420025
SYN-INTERNAL_EMAIL-0026,internal_email,thread_reply,en,no,,test,easy,False,none,6042,60420026
SYN-INTERNAL_EMAIL-0027,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420027
SYN-INTERNAL_EMAIL-0028,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420028
SYN-INTERNAL_EMAIL-0029,internal_email,short_email,de,no,,test,easy,False,none,6042,60420029
SYN-INTERNAL_EMAIL-0030,internal_email,short_email,de,yes,PHONE_NUMBER,validation,easy,False,none,6042,60420030
SYN-INTERNAL_EMAIL-0031,internal_email,short_email,de,no,,test,easy,False,none,6042,60420031
SYN-INTERNAL_EMAIL-0032,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420032
SYN-INTERNAL_EMAIL-0033,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420033
SYN-INTERNAL_EMAIL-0034,internal_email,thread_reply,en,no,,validation,easy,False,none,6042,60420034
SYN-INTERNAL_EMAIL-0035,internal_email,internal_announcement,en,no,,test,easy,False,none,6042,60420035
SYN-INTERNAL_EMAIL-0036,internal_email,short_email,en,no,,train,easy,False,none,6042,60420036
SYN-INTERNAL_EMAIL-0037,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420037
SYN-INTERNAL_EMAIL-0038,internal_email,internal_announcement,en,no,,test,easy,False,none,6042,60420038
SYN-INTERNAL_EMAIL-0039,internal_email,short_email,en,no,,train,easy,False,none,6042,60420039
SYN-INTERNAL_EMAIL-0040,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420040
SYN-INTERNAL_EMAIL-0041,internal_email,short_email,de,no,,train,easy,False,none,6042,60420041
SYN-INTERNAL_EMAIL-0042,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420042
SYN-INTERNAL_EMAIL-0043,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420043
SYN-INTERNAL_EMAIL-0044,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420044
SYN-INTERNAL_EMAIL-0045,internal_email,thread_reply,de,yes,EMAIL_ADDRESS,train,easy,False,none,6042,60420045
SYN-INTERNAL_EMAIL-0046,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420046
SYN-INTERNAL_EMAIL-0047,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420047
SYN-INTERNAL_EMAIL-0048,internal_email,short_email,en,no,,train,easy,False,none,6042,60420048
SYN-INTERNAL_EMAIL-0049,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420049
SYN-INTERNAL_EMAIL-0050,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420050
SYN-INTERNAL_EMAIL-0051,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420051
SYN-INTERNAL_EMAIL-0052,internal_email,thread_reply,de,yes,PERSON,test,easy,False,none,6042,60420052
SYN-INTERNAL_EMAIL-0053,internal_email,short_email,en,yes,EMAIL_ADDRESS,test,easy,False,none,6042,60420053
SYN-INTERNAL_EMAIL-0054,internal_email,short_email,de,yes,PERSON,train,easy,False,none,6042,60420054
SYN-INTERNAL_EMAIL-0055,internal_email,internal_announcement,en,no,,validation,easy,False,none,6042,60420055
SYN-INTERNAL_EMAIL-0056,internal_email,thread_reply,en,no,,test,easy,False,none,6042,60420056
SYN-INTERNAL_EMAIL-0057,internal_email,thread_reply,de,no,,test,easy,False,none,6042,60420057
SYN-INTERNAL_EMAIL-0058,internal_email,short_email,de,no,,test,easy,False,none,6042,60420058
SYN-INTERNAL_EMAIL-0059,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420059
SYN-INTERNAL_EMAIL-0060,internal_email,short_email,en,no,,train,easy,False,none,6042,60420060
SYN-INTERNAL_EMAIL-0061,internal_email,short_email,de,no,,train,easy,False,none,6042,60420061
SYN-INTERNAL_EMAIL-0062,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420062
SYN-INTERNAL_EMAIL-0063,internal_email,short_email,de,no,,validation,easy,False,none,6042,60420063
SYN-INTERNAL_EMAIL-0064,internal_email,short_email,de,no,,train,easy,False,none,6042,60420064
SYN-INTERNAL_EMAIL-0065,internal_email,internal_announcement,en,yes,PHONE_NUMBER,train,easy,False,none,6042,60420065
SYN-INTERNAL_EMAIL-0066,internal_email,short_email,en,no,,train,easy,False,none,6042,60420066
SYN-INTERNAL_EMAIL-0067,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420067
SYN-INTERNAL_EMAIL-0068,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420068
SYN-INTERNAL_EMAIL-0069,internal_email,short_email,en,no,,test,easy,False,none,6042,60420069
SYN-INTERNAL_EMAIL-0070,internal_email,thread_reply,en,yes,EMAIL_ADDRESS,train,easy,False,none,6042,60420070
SYN-INTERNAL_EMAIL-0071,internal_email,internal_announcement,de,yes,PERSON,train,easy,False,none,6042,60420071
SYN-INTERNAL_EMAIL-0072,internal_email,short_email,en,yes,PERSON;EMAIL_ADDRESS,train,easy,False,none,6042,60420072
SYN-INTERNAL_EMAIL-0073,internal_email,short_email,en,no,,train,easy,False,none,6042,60420073
SYN-INTERNAL_EMAIL-0074,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420074
SYN-INTERNAL_EMAIL-0075,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420075
SYN-INTERNAL_EMAIL-0076,internal_email,internal_announcement,en,no,,test,easy,False,none,6042,60420076
SYN-INTERNAL_EMAIL-0077,internal_email,thread_reply,de,no,,validation,easy,False,none,6042,60420077
SYN-INTERNAL_EMAIL-0078,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420078
SYN-INTERNAL_EMAIL-0079,internal_email,thread_reply,de,no,,validation,easy,False,none,6042,60420079
SYN-INTERNAL_EMAIL-0080,internal_email,short_email,en,yes,URL,train,easy,False,none,6042,60420080
SYN-INTERNAL_EMAIL-0081,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420081
SYN-INTERNAL_EMAIL-0082,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420082
SYN-INTERNAL_EMAIL-0083,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420083
SYN-INTERNAL_EMAIL-0084,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420084
SYN-INTERNAL_EMAIL-0085,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420085
SYN-INTERNAL_EMAIL-0086,internal_email,short_email,de,no,,train,easy,False,none,6042,60420086
SYN-INTERNAL_EMAIL-0087,internal_email,internal_announcement,en,no,,train,easy,False,none,6042,60420087
SYN-INTERNAL_EMAIL-0088,internal_email,short_email,de,no,,validation,easy,False,none,6042,60420088
SYN-INTERNAL_EMAIL-0089,internal_email,short_email,de,no,,train,easy,False,none,6042,60420089
SYN-INTERNAL_EMAIL-0090,internal_email,short_email,de,no,,test,easy,False,none,6042,60420090
SYN-INTERNAL_EMAIL-0091,internal_email,short_email,en,no,,train,easy,False,none,6042,60420091
SYN-INTERNAL_EMAIL-0092,internal_email,thread_reply,de,yes,PERSON;EMAIL_ADDRESS,train,easy,False,none,6042,60420092
SYN-INTERNAL_EMAIL-0093,internal_email,internal_announcement,de,no,,train,easy,False,none,6042,60420093
SYN-INTERNAL_EMAIL-0094,internal_email,thread_reply,de,no,,train,easy,False,none,6042,60420094
SYN-INTERNAL_EMAIL-0095,internal_email,short_email,de,no,,train,easy,False,none,6042,60420095
SYN-INTERNAL_EMAIL-0096,internal_email,thread_reply,en,no,,train,easy,False,none,6042,60420096
SYN-INTERNAL_EMAIL-0097,internal_email,short_email,en,no,,train,easy,False,none,6042,60420097
SYN-INTERNAL_EMAIL-0098,internal_email,short_email,en,no,,validation,easy,False,none,6042,60420098
SYN-INTERNAL_EMAIL-0099,internal_email,short_email,de,no,,train,easy,False,none,6042,60420099
SYN-INTERNAL_EMAIL-0100,internal_email,short_email,en,no,,train,easy,False,none,6042,60420100
SYN-INVOICE-0001,invoice,standard_invoice,en,no,,train,easy,False,none,7042,70420001
SYN-INVOICE-0002,invoice,invoice_summary,en,no,,train,easy,False,none,7042,70420002
SYN-INVOICE-0003,invoice,standard_invoice,en,no,,test,easy,False,none,7042,70420003
SYN-INVOICE-0004,invoice,standard_invoice,de,no,,train,easy,False,none,7042,70420004
SYN-INVOICE-0005,invoice,standard_invoice,en,no,,validation,easy,False,none,7042,70420005
SYN-INVOICE-0006,invoice,standard_invoice,en,no,,train,easy,False,none,7042,70420006
SYN-INVOICE-0007,invoice,standard_invoice,en,no,,train,easy,False,none,7042,70420007
SYN-INVOICE-0008,invoice,invoice_summary,en,no,,train,easy,False,none,7042,70420008
SYN-INVOICE-0009,invoice,invoice_summary,de,no,,test,easy,False,none,7042,70420009
SYN-INVOICE-0010,invoice,service_invoice,de,no,,train,easy,False,none,7042,70420010
SYN-INVOICE-0011,invoice,service_invoice,de,no,,train,easy,False,none,7042,70420011
SYN-INVOICE-0012,invoice,standard_invoice,de,no,,train,easy,False,none,7042,70420012
SYN-INVOICE-0013,invoice,standard_invoice,de,no,,train,easy,False,none,7042,70420013
SYN-INVOICE-0014,invoice,standard_invoice,en,no,,train,easy,False,none,7042,70420014
SYN-INVOICE-0015,invoice,service_invoice,en,no,,train,easy,False,none,7042,70420015
SYN-INVOICE-0016,invoice,standard_invoice,en,no,,test,easy,False,none,7042,70420016
SYN-INVOICE-0017,invoice,service_invoice,en,no,,train,easy,False,none,7042,70420017
SYN-INVOICE-0018,invoice,invoice_summary,de,no,,train,easy,False,none,7042,70420018
SYN-INVOICE-0019,invoice,invoice_summary,de,no,,train,easy,False,none,7042,70420019
SYN-INVOICE-0020,invoice,invoice_summary,de,no,,test,easy,False,none,7042,70420020
SYN-INVOICE-0021,invoice,service_invoice,en,yes,PERSON;EMAIL_ADDRESS,train,easy,False,none,7042,70420021
SYN-INVOICE-0022,invoice,invoice_summary,de,no,,train,easy,False,none,7042,70420022
SYN-INVOICE-0023,invoice,invoice_summary,en,no,,train,easy,False,none,7042,70420023
SYN-INVOICE-0024,invoice,invoice_summary,en,no,,train,easy,False,none,7042,70420024
SYN-INVOICE-0025,invoice,service_invoice,de,no,,train,easy,False,none,7042,70420025
SYN-INVOICE-0026,invoice,standard_invoice,de,no,,train,easy,False,none,7042,70420026
SYN-INVOICE-0027,invoice,service_invoice,en,no,,test,easy,False,none,7042,70420027
SYN-INVOICE-0028,invoice,invoice_summary,de,no,,test,easy,False,none,7042,70420028
SYN-INVOICE-0029,invoice,standard_invoice,de,no,,test,easy,False,none,7042,70420029
SYN-INVOICE-0030,invoice,service_invoice,en,no,,train,easy,False,none,7042,70420030
SYN-INVOICE-0031,invoice,standard_invoice,de,no,,train,easy,False,none,7042,70420031
SYN-INVOICE-0032,invoice,service_invoice,en,no,,train,easy,False,none,7042,70420032
SYN-INVOICE-0033,invoice,invoice_summary,de,yes,LOCATION,train,easy,False,none,7042,70420033
SYN-INVOICE-0034,invoice,invoice_summary,en,no,,train,easy,False,none,7042,70420034
SYN-INVOICE-0035,invoice,service_invoice,en,yes,PERSON,test,easy,False,none,7042,70420035
SYN-INVOICE-0036,invoice,invoice_summary,de,yes,PERSON;CREDIT_CARD,train,easy,False,none,7042,70420036
SYN-INVOICE-0037,invoice,invoice_summary,de,no,,train,easy,False,none,7042,70420037
SYN-INVOICE-0038,invoice,standard_invoice,de,no,,validation,easy,False,none,7042,70420038
SYN-INVOICE-0039,invoice,service_invoice,en,no,,train,easy,False,none,7042,70420039
SYN-INVOICE-0040,invoice,standard_invoice,en,no,,validation,easy,False,none,7042,70420040
SYN-INVOICE-0041,invoice,service_invoice,de,no,,train,easy,False,none,7042,70420041
SYN-INVOICE-0042,invoice,service_invoice,de,yes,PERSON,train,easy,False,none,7042,70420042
SYN-INVOICE-0043,invoice,invoice_summary,en,no,,train,easy,False,none,7042,70420043
SYN-INVOICE-0044,invoice,invoice_summary,en,no,,train,easy,False,none,7042,70420044
SYN-INVOICE-0045,invoice,service_invoice,en,no,,test,easy,False,none,7042,70420045
SYN-INVOICE-0046,invoice,standard_invoice,en,no,,train,easy,False,none,7042,70420046
SYN-INVOICE-0047,invoice,invoice_summary,en,no,,train,easy,False,none,7042,70420047
SYN-INVOICE-0048,invoice,standard_invoice,en,yes,PERSON;EMAIL_ADDRESS,train,easy,False,none,7042,70420048
SYN-INVOICE-0049,invoice,standard_invoice,en,yes,PERSON;CREDIT_CARD,validation,easy,False,none,7042,70420049
SYN-INVOICE-0050,invoice,service_invoice,en,no,,train,easy,False,none,7042,70420050
SYN-INVOICE-0051,invoice,service_invoice,en,no,,test,easy,False,none,7042,70420051
SYN-INVOICE-0052,invoice,standard_invoice,de,no,,train,easy,False,none,7042,70420052
SYN-INVOICE-0053,invoice,standard_invoice,en,no,,train,easy,False,none,7042,70420053
SYN-INVOICE-0054,invoice,service_invoice,de,no,,train,easy,False,none,7042,70420054
SYN-INVOICE-0055,invoice,invoice_summary,de,no,,validation,easy,False,none,7042,70420055
SYN-INVOICE-0056,invoice,service_invoice,de,yes,PERSON;IBAN_CODE,train,easy,False,none,7042,70420056
SYN-INVOICE-0057,invoice,service_invoice,de,no,,train,easy,False,none,7042,70420057
SYN-INVOICE-0058,invoice,invoice_summary,de,no,,validation,easy,False,none,7042,70420058
SYN-INVOICE-0059,invoice,standard_invoice,en,yes,PERSON;IBAN_CODE,train,easy,False,none,7042,70420059
SYN-INVOICE-0060,invoice,service_invoice,de,yes,LOCATION,validation,easy,False,none,7042,70420060
SYN-INVOICE-0061,invoice,invoice_summary,de,no,,train,easy,False,none,7042,70420061
SYN-INVOICE-0062,invoice,service_invoice,en,no,,validation,easy,False,none,7042,70420062
SYN-INVOICE-0063,invoice,invoice_summary,en,no,,train,easy,False,none,7042,70420063
SYN-INVOICE-0064,invoice,service_invoice,de,no,,train,easy,False,none,7042,70420064
SYN-INVOICE-0065,invoice,service_invoice,de,no,,train,easy,False,none,7042,70420065
SYN-INVOICE-0066,invoice,standard_invoice,de,no,,test,easy,False,none,7042,70420066
SYN-INVOICE-0067,invoice,invoice_summary,de,no,,train,easy,False,none,7042,70420067
SYN-INVOICE-0068,invoice,standard_invoice,en,no,,train,easy,False,none,7042,70420068
SYN-INVOICE-0069,invoice,service_invoice,en,no,,train,easy,False,none,7042,70420069
SYN-INVOICE-0070,invoice,invoice_summary,de,no,,train,easy,False,none,7042,70420070
SYN-INVOICE-0071,invoice,service_invoice,de,no,,train,easy,False,none,7042,70420071
SYN-INVOICE-0072,invoice,standard_invoice,en,no,,train,easy,False,none,7042,70420072
SYN-INVOICE-0073,invoice,standard_invoice,en,no,,train,easy,False,none,7042,70420073
SYN-INVOICE-0074,invoice,invoice_summary,de,no,,train,easy,False,none,7042,70420074
SYN-INVOICE-0075,invoice,service_invoice,en,no,,test,easy,False,none,7042,70420075
SYN-INVOICE-0076,invoice,service_invoice,en,no,,train,easy,False,none,7042,70420076
SYN-INVOICE-0077,invoice,standard_invoice,de,yes,PERSON;EMAIL_ADDRESS,test,easy,False,none,7042,70420077
SYN-INVOICE-0078,invoice,service_invoice,en,no,,validation,easy,False,none,7042,70420078
SYN-INVOICE-0079,invoice,standard_invoice,en,yes,PERSON,train,easy,False,none,7042,70420079
SYN-INVOICE-0080,invoice,service_invoice,en,no,,validation,easy,False,none,7042,70420080
SYN-INVOICE-0081,invoice,invoice_summary,en,no,,validation,easy,False,none,7042,70420081
SYN-INVOICE-0082,invoice,standard_invoice,en,no,,train,easy,False,none,7042,70420082
SYN-INVOICE-0083,invoice,invoice_summary,de,no,,train,easy,False,none,7042,70420083
SYN-INVOICE-0084,invoice,standard_invoice,en,no,,train,easy,False,none,7042,70420084
SYN-INVOICE-0085,invoice,invoice_summary,en,no,,train,easy,False,none,7042,70420085
SYN-INVOICE-0086,invoice,service_invoice,de,no,,train,easy,False,none,7042,70420086
SYN-INVOICE-0087,invoice,standard_invoice,de,no,,train,easy,False,none,7042,70420087
SYN-INVOICE-0088,invoice,service_invoice,de,no,,train,easy,False,none,7042,70420088
SYN-INVOICE-0089,invoice,service_invoice,de,no,,validation,easy,False,none,7042,70420089
SYN-INVOICE-0090,invoice,invoice_summary,de,no,,train,easy,False,none,7042,70420090
SYN-INVOICE-0091,invoice,standard_invoice,de,no,,train,easy,False,none,7042,70420091
SYN-INVOICE-0092,invoice,service_invoice,de,no,,train,easy,False,none,7042,70420092
SYN-INVOICE-0093,invoice,standard_invoice,de,no,,validation,easy,False,none,7042,70420093
SYN-INVOICE-0094,invoice,service_invoice,en,no,,train,easy,False,none,7042,70420094
SYN-INVOICE-0095,invoice,standard_invoice,en,no,,test,easy,False,none,7042,70420095
SYN-INVOICE-0096,invoice,standard_invoice,en,no,,train,easy,False,none,7042,70420096
SYN-INVOICE-0097,invoice,standard_invoice,de,no,,validation,easy,False,none,7042,70420097
SYN-INVOICE-0098,invoice,standard_invoice,de,no,,train,easy,False,none,7042,70420098
SYN-INVOICE-0099,invoice,invoice_summary,de,no,,test,easy,False,none,7042,70420099
SYN-INVOICE-0100,invoice,invoice_summary,en,no,,validation,easy,False,none,7042,70420100
SYN-IT_ACCESS_REQUEST-0001,it_access_request,filled_b,de,no,,train,easy,False,none,8042,80420001
SYN-IT_ACCESS_REQUEST-0002,it_access_request,filled_a,en,no,,validation,easy,False,none,8042,80420002
SYN-IT_ACCESS_REQUEST-0003,it_access_request,filled_b,en,yes,PERSON;EMAIL_ADDRESS,train,easy,False,none,8042,80420003
SYN-IT_ACCESS_REQUEST-0004,it_access_request,filled_a,de,no,,validation,easy,False,none,8042,80420004
SYN-IT_ACCESS_REQUEST-0005,it_access_request,filled_a,en,no,,train,easy,False,none,8042,80420005
SYN-IT_ACCESS_REQUEST-0006,it_access_request,filled_b,en,no,,test,easy,False,none,8042,80420006
SYN-IT_ACCESS_REQUEST-0007,it_access_request,filled_a,de,yes,PERSON;URL,train,easy,False,none,8042,80420007
SYN-IT_ACCESS_REQUEST-0008,it_access_request,filled_a,en,no,,train,easy,False,none,8042,80420008
SYN-IT_ACCESS_REQUEST-0009,it_access_request,filled_b,de,no,,train,easy,False,none,8042,80420009
SYN-IT_ACCESS_REQUEST-0010,it_access_request,filled_a,en,no,,train,easy,False,none,8042,80420010
SYN-IT_ACCESS_REQUEST-0011,it_access_request,filled_a,en,no,,train,easy,False,none,8042,80420011
SYN-IT_ACCESS_REQUEST-0012,it_access_request,filled_b,en,no,,test,easy,False,none,8042,80420012
SYN-IT_ACCESS_REQUEST-0013,it_access_request,filled_a,en,no,,validation,easy,False,none,8042,80420013
SYN-IT_ACCESS_REQUEST-0014,it_access_request,filled_a,de,no,,test,easy,False,none,8042,80420014
SYN-IT_ACCESS_REQUEST-0015,it_access_request,filled_b,de,yes,PERSON;URL,test,easy,False,none,8042,80420015
